year,date,venue,city_state,imageUrl,net_link
1987,"October 18, 1987",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-october-18-1987-nectars-burlington-vt-usa.html
1987,"October 19, 1987",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-october-19-1987-nectars-burlington-vt-usa.html
1987,"October 23, 1987",Cork'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-october-23-1987-corks-burlington-vt-usa.html
1987,"October 24, 1987",Cork'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-october-24-1987-corks-burlington-vt-usa.html
1987,"October 31, 1987","Sculpture Room, Goddard College","Plainfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-october-31-1987-sculpture-room-goddard-college-plainfield-vt-usa.html
1987,"November 18, 1987",Hunt'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-november-18-1987-hunts-burlington-vt-usa.html
1987,"November 19, 1987",Hunt'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-november-19-1987-hunts-burlington-vt-usa.html
1987,"November 21, 1987",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-november-21-1987-nectars-burlington-vt-usa.html
1987,"November 22, 1987",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-november-22-1987-nectars-burlington-vt-usa.html
1987,"November 23, 1987",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-november-23-1987-nectars-burlington-vt-usa.html
1988,"January 27, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-january-27-1988-gallaghers-waitsfield-vt-usa.html
1988,"February 3, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-03-1988-gallaghers-waitsfield-vt-usa.html
1988,"February 7, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-07-1988-nectars-burlington-vt-usa.html
1988,"February 8, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-08-1988-nectars-burlington-vt-usa.html
1988,"February 10, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-10-1988-gallaghers-waitsfield-vt-usa.html
1988,"February 20, 1988",St. Lawrence University,"Canton, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-20-1988-st-lawrence-university-canton-ny-usa.html
1988,"February 24, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-24-1988-gallaghers-waitsfield-vt-usa.html
1988,"February 26, 1988","Living And Learning Center, University Of Vermont","Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-february-26-1988-living-and-learning-center-university-of-vermont-burlington-vt-usa.html
1988,"March 9, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-09-1988-gallaghers-waitsfield-vt-usa.html
1988,"March 11, 1988","The Base Lodge, Stearns Hall","Johnson, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-11-1988-the-base-lodge-stearns-hall-johnson-state-college-johnson-vt-usa.html
1988,"March 12, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-12-1988-nectars-burlington-vt-usa.html
1988,"March 20, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-20-1988-nectars-burlington-vt-usa.html
1988,"March 21, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-21-1988-nectars-burlington-vt-usa.html
1988,"March 22, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-22-1988-nectars-burlington-vt-usa.html
1988,"March 31, 1988",Kenny'S Castaways New,"York, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-march-31-1988-kennys-castaways-new-york-ny-usa.html
1988,"April 2, 1988",Humphries House (The Zoo),"Amherst, MA",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-02-1988-humphries-house-the-zoo-amherst-college-amherst-ma-usa.html
1988,"April 6, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-06-1988-gallaghers-waitsfield-vt-usa.html
1988,"April 17, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-17-1988-nectars-burlington-vt-usa.html
1988,"April 18, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-18-1988-nectars-burlington-vt-usa.html
1988,"April 19, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-19-1988-nectars-burlington-vt-usa.html
1988,"April 22, 1988",University Of Vermont,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-22-1988-university-of-vermont-burlington-vt-usa.html
1988,"April 27, 1988",Gallagher'S,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-27-1988-gallaghers-waitsfield-vt-usa.html
1988,"April 30, 1988",Colgate University,"Hamilton, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-april-30-1988-colgate-university-hamilton-ny-usa.html
1988,"May 1, 1988",The Haunt,"Ithaca, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-01-1988-the-haunt-ithaca-ny-usa.html
1988,"May 2, 1988",The Haunt,"Ithaca, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-02-1988-the-haunt-ithaca-ny-usa.html
1988,"May 3, 1988",The Haunt,"Ithaca, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-03-1988-the-haunt-ithaca-ny-usa.html
1988,"May 5, 1988","Slade Hall, University Of Vermont","Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-05-1988-slade-hall-university-of-vermont-burlington-vt-usa.html
1988,"May 8, 1988",CD'S,"Norwalk, CT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-08-1988-cds-norwalk-ct-usa.html
1988,"May 12, 1988",Kenny'S Castaways New,"York, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-12-1988-kennys-castaways-new-york-ny-usa.html
1988,"May 14, 1988",Goddard College,"Plainfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-14-1988-goddard-college-plainfield-vt-usa.html
1988,"May 15, 1988",Beecher Hill Farm,"Hinesburg, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-15-1988-beecher-hill-farm-hinesburg-vt-usa.html
1988,"May 21, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-22-1988-nectars-burlington-vt-usa.html
1988,"May 22, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-21-1988-nectars-burlington-vt-usa.html
1988,"May 23, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-23-1988-nectars-burlington-vt-usa.html
1988,"May 24, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-24-1988-nectars-burlington-vt-usa.html
1988,"May 27, 1988",The Front,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-27-1988-the-front-burlington-vt-usa.html
1988,"May 28, 1988",Wedding Reception,"Waitsfield, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-may-28-1988-wedding-reception-waitsfield-vt-usa.html
1988,"June 3, 1988",Squam,"Lake, NH",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-03-1988-squam-lake-steak-house-squam-lake-nh-usa.html
1988,"June 4, 1988",Squam,"Lake, NH",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-04-1988-squam-lake-steak-house-squam-lake-nh-usa.html
1988,"June 15, 1988",The Front,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-15-1988-the-front-burlington-vt-usa.html
1988,"June 17, 1988",Gopher Broke (Commune),"Morrisville, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-17-1988-gopher-broke-commune-morrisville-vt-usa.html
1988,"June 19, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-19-1988-nectars-burlington-vt-usa.html
1988,"June 20, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-20-1988-nectars-burlington-vt-usa.html
1988,"June 21, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-21-1988-nectars-burlington-vt-usa.html
1988,"June 23, 1988",Tramps New,"York, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-23-1988-tramps-new-york-ny-usa.html
1988,"June 24, 1988",Halverson'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-24-1988-halversons-burlington-vt-usa.html
1988,"June 27, 1988",27 1988 Cossayuna Lake,"Cossayuna, NY",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-june-27-1988-cossayuna-lake-cossayuna-ny-usa.html
1988,"July 7, 1988",The Front,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-07-1988-the-front-burlington-vt-usa.html
1988,"July 8, 1988",The Front,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-08-1988-the-front-burlington-vt-usa.html
1988,"July 11, 1988",Sam'S Tavern,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-11-1988-sams-tavern-burlington-vt-usa.html
1988,"July 12, 1988",Sam'S Tavern,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-12-1988-sams-tavern-burlington-vt-usa.html
1988,"July 23, 1988",Pete'S Phabulous Phish Phest,"Underhill, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-23-1988-petes-phabulous-phish-phest-underhill-vt-usa.html
1988,"July 24, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-24-1988-nectars-burlington-vt-usa.html
1988,"July 25, 1988",Nectar'S,"Burlington, VT",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-25-1988-nectars-burlington-vt-usa.html
1988,"July 28, 1988",The Roma,"Telluride, CO",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-28-1988-the-roma-telluride-co-usa.html
1988,"July 29, 1988",The Roma,"Telluride, CO",/images/2024-07-30-chaifetz-arena.jpg,https://phish.net/setlists/phish-july-29-1988-the-roma-telluride-co-usa.html
